"name, price, link"
"Apple iPhone 14 Pro Max - 256GB - Deep Purple (Unlocked),816.8228678537957,https://www.ebay.com/itm/225958305057?epid=22056258311&hash=item349c2a1d21%3Ag%3ArDAAAOSw0L1j4pM4&amdata=enc%3AAQAIAAAA4IrPKFJmKYRbyo4V%2BJrrUrF49FFwx55n3HoZkDjDY0CZ0a%2F1OeFZHiVlMwscwjxj41jB8vfJWGWZYaYltSaWwvxJSwI0QIy45Y9QGeMzzvkSw5Fn7yjdKCwu1wZ86M7QF%2BinxY%2FT4FD6h9064utC8Nmfgga9bEJh4by4TvfPxIr0qeIrLILoXxRxU24eUdnhCb0U6ePxVE7zkx%2Fa3E8D6ExF9TuHJRQlCP%2Bo5LclP4swscD2WIDv57W95Uw8XDghrPb4vaMqfQ2cTMdc9XPf%2BHI5jixhoTHQV8YHyRGLUIXo%7Ctkp%3ABk9SR5bFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
"Apple iPhone 14 Pro Max - 256GB - Space Black (AT&T) Brand New in Apple box,571.776007497657,https://www.ebay.com/itm/196193914820?epid=3056262032&hash=item2dae118fc4%3Ag%3AixcAAOSw0wRj4pMr&amdata=enc%3AAQAIAAAA4H5XUadX9J9K6CLcF6h%2Bbo7mMBgilIquh%2BRpV3IqlHERKx63alvNw%2Bg3fCSK49IcG8RWfb%2BT%2FeohKcVeSdZe0RRzn2siFXoDl5D0uEzwXiXALJzgH1HJfzcvfsm6k3Rj0e6CxdwlU7PFpRALDk3ILJcepyTic%2BFLYoNJClBI8xSW2AgSTxeBSPNuH4%2FQfLHW46ipnJni22nUQC%2BQvNAL4JS6A8xZBIY2kOeonnGIRfP1%2B1loTwEedNjtSMt2mwef6r6%2BzU64Cgqz077XsW3URoINelAGXDDoq8l8Or6G5KxM%7Ctkp%3ABk9SR5bFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
"NEW LISTINGApple iPhone 14 Pro Max - 256GB - Deep Purple (T-Mobile),612.6171508903468,https://www.ebay.com/itm/395151084115?epid=11056248093&hash=item5c00d70a53%3Ag%3AwGoAAOSw3DhloYEM&amdata=enc%3AAQAIAAABAOVzcoVMpiNEWZ7c7SMIfrM9GeuKnB5wS4PkMxv4puv4L%2F1k3mueL4ctMc1lmhnJ8YtsNP%2F0Hgd5xuKk0bnzRso11YorDuqa%2F0vQCCaEXQZMM1ewPv0TgCY2uBVqsNWJkRmTr6Xb0ZTjwjAfJ071W%2FxoRNXhn4m3hAVw1LBfgaQh5lg3jE0RGzc11g7jju7P5K5LdT%2BoXiz8haY7MW9gW1EzFWldHxV0oY%2BeVWBeRhrOjlMj7vuk%2BsMc%2FfeQilnwyrhJomdqsCuFOAUt4fzxVYmyBE9baFV5BqbyaiqIih6aABxs5JF%2FwoUHty%2BRZ1BhtJrVnWzuGwmBYUAhBHQRjIQ%3D%7Ctkp%3ABk9SR5bFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
"BNIB Apple iPhone 14 Pro Max 256GB Silver - Verizon w/ APPLE WARRANTY!,775.981724461106,https://www.ebay.com/itm/126185263301?epid=21056262194&hash=item1d613a50c5%3Ag%3AwqcAAOSwy9xj4pNP&amdata=enc%3AAQAIAAABALjAkkHbL%2BJ8296cjbmKwfyqL7nxvjG43iLBF2Qq3yla6HWppufwkON%2BGejPaHsGQBL4MhQ%2Fp%2FGtc5i45VDzXLH8OttBNyB3vDY2sp%2Fj9SwPZJqkEsOd9fKgmWXmSY9FEM2UBNtdHtHPxN17oDL%2F%2F6ww4RtT73Jdi6tqNFZ4kmt7VjZW5jfeunmM9qzsyySc6GC99CJESmDve9qnMVTrXrRnQq3Rufq5CXD4uaakF7JVwoYRWXD0euNyENulIz9yF3fcw1QzW6HlYalhhdmJVzhcVvIyZ1DAZIFlB6r6H7qldk1y%2FWw26XpLrdF%2FZ4KEXVWHZeKWHNqzrFgC5TIA9hc%3D%7Ctkp%3ABFBMlsW-oqZj&LH_BIN=1&LH_ItemCondition=1000"
"Apple iPhone 14 Pro Max A2651 256GB Purple Verizon Clean IMEI,882.1605290534209,https://www.ebay.com/itm/335132120846?hash=item4e076e570e%3Ag%3AYE8AAOSwigVloGVa&amdata=enc%3AAQAIAAABAPqwweScA63jQo4btN92kffZoi7ypuu1K47FnaHZdUE5txrRSzyQ9fBbFa80N57zF90o26u4I8k%2Bk0Xe90zkGqDnii%2B%2BzFax%2BgPhtDjZWiDopr3EQp%2FG7gSdOOqWgKFSrSuVhF2dD0lnP%2FMWqWSzAr48cNPR%2FvbMYP%2BWhR8vVjaH4sH8p8nncCwsKYIx5IBQK9kvcx9qpa5%2BLYKt8D6Uh3kM1h%2FgwdTr%2BvxHOmiD3thijldna1mlYR%2BH%2BTpGeZ24Wp9%2FcTVCoHpkRt7Spw1KcM3f6uaYy%2B8OZb8wDHOhbwR4F3zRPgYUud7lla%2BQ2vIUIRM3vav2hUxhESc2tzIaYLk%3D%7Ctkp%3ABFBMlsW-oqZj&LH_BIN=1&LH_ItemCondition=1000"
"Apple iPhone 14 Pro Max - 256GB - Deep Purple (Unlocked) - FACTORY SEALED,954.8659325210872,https://www.ebay.com/itm/225901255601?epid=4056251221&hash=item3498c39bb1%3Ag%3AwdEAAOSwgptkR7aJ&amdata=enc%3AAQAIAAAA4EixiMjITQWf1iACdmidw9tA3%2BCuA4LOyjCjCx0ZgeVOoaT0tPDGS6%2BWGYd6sWCI7ZTOcJE8tptu5oE6J5ZwaxvbdLCLfHqM50gAp33J483XrA%2FKsEede3mZIDRwHiNxi0%2Bg2URWV3KOmIEsw5KVnd%2FsPsjhcRENzAkatUGM2PwyB5ovsnplukblKr%2BXaCiAeiQ5hwe4RlhxOWqAITVXnq7j2QwMIFXXS4XNl0VaOoPXeysycVvw5CO5aesA0r06nysUGiUv468X4aOlDyvflEKEN5xZA2pf%2B0rKS8sSzgO2%7Ctkp%3ABk9SR5bFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
"Apple iPhone 14 Pro Max - 256GB - Space Black (Unlocked) - FACTORY SEALED,980.1792731958764,https://www.ebay.com/itm/266538590336?epid=24056253053&hash=item3e0ef02080%3Ag%3Av8EAAOSwoI5j4pM5&amdata=enc%3AAQAIAAABACbbDhUNldHBMGXBdGYRpGJ%2BLslLaQom1YjJWhdw8FLfWIgEpFxH%2BL7Rpsb3rve%2F7qBIHybOd0D4gsd9QfDtYlsITF%2Ff5FenYqZyt4PDTT%2F9dvi6SPMHnZfIoOhOPHQEuttnE%2F8j1I58ZZo7mZBJOWy0He6paNu3YyBeeRYEpMqA%2F4iFjJjZxr7T3QzwQKjUv0RWuJLV%2BKpkq3KsFPWRZ7wzqOpOGtXmaDAfYxqmpsQ1xQMZKK9zRNmf2%2Bqsdy6ZVR4Wn%2BLa52j4bUncDSe0qCUwN0okFHDLOttDGhGQGXa1f5VQ%2B7uFnvPFi%2BtnBLcy18NVdeIWTzRGaQzhnZ5fHfk%3D%7Ctkp%3ABk9SR5bFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
"Apple iPhone 14 Pro Max - 256GB - BLACK (Unlocked),1102.7108716026241,https://www.ebay.com/itm/325959855440?hash=item4be4b8ad50%3Ag%3Aq60AAOSwDJdlmtrV&amdata=enc%3AAQAIAAABAEqGyatI1C0FapiTGfGtUCuq7yNvovQoZBn4jiH2WxuilGuVAkQ7nSPuDthLQPW3RYhHUI1uUQROEFQI9SRGElxqUZXW8LqKSPl4erhOfOebRnvRtOZ8EIEUVhdV7Zxx6nDtmCRTHNYoncimkTa3UnxIY1tzQcauAvSu2fQHZ8De1MwhBzyBmFLEPgujMQQBdx%2FnjOzxqlcvQy8J9auwebEiWyky9eqfFhn7C%2B%2FmSxNaVnLgMZI48TJ5xii2fvJLXtP38hl3naxYdR%2FRlpZ2vUowy0LkUKUXEh1kvC5RlzUxvDTPg3jNABF1FVi%2BcuVx3c9bf%2FAUXkI6yznowUPYa60%3D%7Ctkp%3ABk9SR5bFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
"Apple iPhone 14 Pro Max - 256GB - Space Black (Unlocked) A2651 -BRAND NEW SEALED,979.9832357075915,https://www.ebay.com/itm/266566681206?epid=6056270182&hash=item3e109cc276%3Ag%3AI54AAOSwPJhle2UG&amdata=enc%3AAQAIAAAA4PkSrowoTKIqbDXhw6M6AeAUynukffC%2Bli4Tboa%2BszWY9YNPgytjz7bUFhkcZCr%2Bs%2FyYSl%2Fp0cQvvEawQ7KW2v%2BEwG7GO%2BIQ3kd0tAixDtKySqm7acPB42t2pBXZ4wv3tjTClLHDTOAadvTCi%2FsqDFutPXjKqSPJCRcy5kK0V6v4giq5j9zuhzz9hPNDB3qTYdtWJ82QvroDEVXwM4jUSLAjXj%2F810hwFvu7z59Guk3s1kVwTJjb5dv5Y%2FjDk5ctGA%2BLfIvM81ZNyZL950TZbtGZHwSeXKFTsMMXIiE91NSL%7Ctkp%3ABk9SR5bFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
"NEW LISTINGApple iPhone 14 Pro Max 256GB Verizon Locked Gold New Seal,755.561152764761,https://www.ebay.com/itm/266629291089?epid=18058156347&hash=item3e14581c51%3Ag%3AZh8AAOSwV0VlrkXv&amdata=enc%3AAQAIAAAA4IC9TU8mc4ABPU4iP7yQvsO9K5HPSnNOMPRv9ALXbB8jUyjuKOtRRpQt3oDjAFDKtaoackuALbsS7C288TfuYqLRM0nsHT1OZWWGSwb70AYkWSdad7UWItnTmeZHFOn6LOHYEEq25vEpjohNMCCH0dBY%2F7UB9E6AxOOulalELtcUS589THJoQ32SNXb7QnH%2B25HfeRkXKe0PaPqQxToHyn6%2BFwxi7rQIZ8yCjfK6nYWXwKo9CUHHCJNBMkzcOMiLYODKgwDoNmK4tG0XJIA9FgSs00Agsndf42YGufDRgUEy%7Ctkp%3ABk9SR5bFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
"NEW!✅Apple iPhone 14 Pro Max - 256GB - Gold (Unlocked) Ships Today✅,1008.8660923149016,https://www.ebay.com/itm/404634618960?epid=26056267417&hash=item5e361a4c50%3Ag%3AvWkAAOSw4IJlVlGJ&amdata=enc%3AAQAIAAAA4NdWaaTaIElafQn42Y95ts4aP3DqKEQPqQtPR0ozVkT5fnzvJD96%2FdB0ImjTPZSyOG6L7l2U%2Fw2tpkW%2BCu0QMqBSw%2Bh%2FFsKG3WWHEvqHWyF0bFOcrEVNgDaaaqO9yodGRUW6Tp66eYrA18klibudMOowQHGfNbUU92qwFdcm8eMYEkuW3VjkS2nXEMLxGNR31FIibfcdkrVydDTIK%2Fr%2FH%2B5bM0avtFr8Cd1LF4Z3bbkpKUnyQAiK49BP9d%2BrC7L%2Fe0iGrKE6hnVb4QWYhaGZTKXoBjJVN6WDoJT7%2FOVCuZ6f%7Ctkp%3ABk9SR5bFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
"Brand new factory sealed Apple iPhone 14 Pro Max - 256GB - Gold (Unlocked),1148.8613636363636,https://www.ebay.com/itm/125879508005?hash=item1d4f00dc25%3Ag%3A8FUAAOSwyiBkNui2&amdata=enc%3AAQAIAAAA4Iqy8v5LAMUPUtFgAw6yG3NqtlvyYgfDVKObAyo9FEpvNhZweiw%2BeoR%2FluL01zy6%2FLZocSFoB4YL8SeEGHSuLNctKM%2BvBib3C2h23%2BCgYBzLSu3Q9gqoBtWMPCE7B11uvp2aPbIq4DbuyiBOWoa9fdyWQ1Ji%2FsqW720wKFtIwo61A76YaPiwgawjGdYvXf9PIuwKT5g7nLuCJypxprdttB13NMplYX6AFhQcJkbfFFXC6RT60oQxg5m9Sp2Ud%2BKRFElqVDG2UXa9UEE2HuBcznvFfZp7q6aYzLPgB8WJmJho%7Ctkp%3ABk9SR5bFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
"Apple iPhone 14 Pro Max - 256GB - Space Black (Unlocked) A2651 (GSM),988.3556701030928,https://www.ebay.com/itm/314511870108?epid=6056270182&hash=item493a5e489c%3Ag%3AVycAAOSw9mVkMPX8&amdata=enc%3AAQAIAAAA4AfuD8rJ1eAoo%2FtP38QBQZllYFL9sJsNjk6nGurc8TtY%2FR8q5MPEmZINbxT1ZV7thgq1hrQepuDZnmexcEQ5RoIw31Jll6q5Vi3fRO%2BKg7yS4X4rV57gXfeEC7wrtx4B51dG84XMkT%2FlWbFEoqzWakU7A5WRTPoxhjVkPGHuvJ3wv0e7j%2FZ%2FCpnoil8GPwIJwG10WA%2FrFUg%2BrLVcmWxtHBmJw7i8KKqgBjZnuvYeA6zb0EVp46DXTOXvkY1hrZ67CnNa0HPDiIuZWDTdcQssyW25Uf%2B3T6TIjSOTPPV%2B5v8t%7Ctkp%3ABk9SR5bFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
"Apple iPhone 14 Pro Max - 256GB - Space Black (Unlocked) Ships Today✅,972.7135121836926,https://www.ebay.com/itm/404627656521?epid=6056270182&hash=item5e35b00f49%3Ag%3AQR8AAOSwkuBlVlBk&amdata=enc%3AAQAIAAAA4AuMUkff8KyKfg4dUn%2F5tILBnKMBsjqvR%2F8VL2Dv%2FPKDqcrSdJnoM41b4uqW2vAcoQ76rGTSdEto%2BFiiHcloAl5uDTLM7sjINMFEespYYc4k6sCF63ZTdI93imbbxr%2B17onq0Iz6IxSohyu2%2F39Ovxvi4PQeJLBCGUw4wHo2BDNH91Imfe1QQnvqRPqvfsPTzI%2FpaDcacwUiZhoRPfOGNRrwKgl0njWuKRxeHFvVyhwK5%2BzXPoa23jrXp96QC8FtNEu4siOap9tQYd7N5LaZx8%2Fj2DcDJOPBF1h6NvdHYiRN%7Ctkp%3ABk9SR5bFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
"Apple iPhone 14 Pro Max - 256GB - Deep Purple (Unlocked) Ships Today✅,1083.090786316776,https://www.ebay.com/itm/404627649502?epid=22056258311&hash=item5e35aff3de%3Ag%3Ars8AAOSw-cxlVlLL&amdata=enc%3AAQAIAAAA4GLzEbIMXPHqWI7s8SIJNesJv8DpeLPYx5aXOzOAAm%2B%2BC81%2BPhBTqSdkGYmNFWgri5ln6hJj54uq3%2FZGjSwcH7ISAo3V40GMNDotQPjA8Ye5fusJjt87kD%2B5luoKUS16EUvJUe2CtsiJR%2BzWz80Duq2zANR8381uKrro%2FfY%2F7vyo0oZ5GvqNdM5pYeSKXZgCVW6bzFTI87ypnIWA4wUoBTvkhTeuzyV3f%2Ff1868rp0nsDYwOcTL2mojJcau5ocnRALH4TXbmdVwQFO3Qi1gd5d6G%2B5YdRI04fqv43YCHYkbS%7Ctkp%3ABk9SR5bFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
"Apple iPhone 14 Pro Max - 256GB - Gold (Unlocked),1224.41747891284,https://www.ebay.com/itm/305057019318?epid=26056267417&hash=item4706d0b5b6%3Ag%3AL0gAAOSwOANkjIBk&amdata=enc%3AAQAIAAABAISdz3ZxIvO%2FVv2g4K87dEfAaf%2FDHQml3I8rrnd9fKDqGYGlHqaTdZko3uLYY%2F5OHVvVvJPz%2Bb0tLuEkjvqgRWbrYJn%2FWb2eCMyBxTGeU4LzTXK%2FxBBdVXJBTiwuVRUTdGRSkp0aQftxPJCH7LTf3YlPEhUo4SsTXlgFYPcYP6J32XQFlwM9GIal6djrC%2BL6BoMkxXLrX%2BlhlrK8Nj2lqJYYAxygm9tRc71X6iJcbyrewt%2BnILMKZV4BViH0dFssywikNvJim2gWN%2BeXUscYtYNXgXtyK4YvbgTArWp7lk24VH%2BaZO9y%2FO4kbe3KTSdy7W%2Fjy5jV9kSxfqfqM1Ax%2FtE%3D%7Ctkp%3ABk9SR5jFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
"Apple iPhone 14 Pro Max - 256GB - Space Black (AT&T),898.5051546391753,https://www.ebay.com/itm/364303365252?epid=3056262032&hash=item54d22c3484%3Ag%3AixcAAOSw0wRj4pMr&amdata=enc%3AAQAIAAAA4Pnb4J6Gbkt02AcEP%2Fx7I8llC7VmTfU4LoagbXeiWIAXxyFK%2BLIeoVyvXGQ0M4%2FBJZd%2B5qVCUhggwPzeviw0uO4xQ16eMu9TM0Hbfdl2nVcM7M%2B9Ii4A%2FRX%2FlCnVP6MgQrv6sOjcNTsGZhDofzP526tT3rL4nUutqPqopkgNOWgvmFmhSSa24jQXhq0PgV0SItiMEE6P%2Bpdf8XlBDq%2FVUhKw7saxGb7LIiiQsIkbGVVFp3r1BNK4WY4uJGzRgb83VeMLxFbo3Vy3nZAUZ2%2FhhIjZyZfLB6fA8FPZQoGkOaWc%7Ctkp%3ABk9SR5jFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
"Apple iPhone 14 Pro Max - 256GB - Deep Purple (T-Mobile),898.5051546391753,https://www.ebay.com/itm/354996250031?epid=11056248093&hash=item52a76ce5af%3Ag%3AA5sAAOSwZZZj4pM2&amdata=enc%3AAQAIAAABAEb%2BdKwSTH4sdetlXff45ln0HVFzLZhgX2OmoEhLtTJ2t0DBZC9abVXjjKEmWNpr%2BJdGgAguZdCPVSe0f8uPq1UChRcoH5XoeY%2BanWcz1JbsXttd6YmSixCIyoFQvkzV96LFZ8b9w39IUqCVA2osZpB%2BbpW%2FdEXrVcoAkCY8XxJRrtX6tU53vJKVCkgDr8DIsRebw%2Bc%2B5xpX%2FVd%2FuN39T7q8bhh36W8vGOFbvswAPTUvI6k9XYKXHXVOyPrv87vzjc%2BPX%2FfanKDN%2Fr%2FzQhnX4J648OY3Iid4PtyQeI02Bw%2FOvhQKzjr%2Bay2lKmfepSry%2BKvGBzFPWBmsa4oTfj3eXY4%3D%7Ctkp%3ABk9SR5jFvqKmYw&LH_BIN=1&LH_ItemCondition=1000"
